enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
8635,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,150
31961,city_16,0.91,Female,No relevent experience,no_enrollment,Masters,Business Degree,>20,,,1,63
10559,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,,,3,50-99,Pvt Ltd,1,50
8544,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,1,6
12795,city_114,0.926,Male,No relevent experience,Full time course,High School,,5,50-99,Pvt Ltd,2,43
26666,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,24
11265,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,105
4935,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,144
5318,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,50
4776,city_33,0.4479999999999999,,No relevent experience,Full time course,Masters,STEM,4,,Pvt Ltd,never,66
28301,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,161
8060,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,50-99,,1,112
23501,city_21,0.624,Male,No relevent experience,Full time course,High School,,6,,,never,84
2953,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,3,28
32677,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,NGO,>4,148
10468,city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,47
26519,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,3,50
1460,city_165,0.903,,Has relevent experience,no_enrollment,Graduate,Arts,6,100-500,Pvt Ltd,never,20
27792,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,11,,,>4,74
20310,city_160,0.92,Male,No relevent experience,Full time course,High School,,2,100-500,NGO,1,99
17636,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,308
5652,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,,1,210
21197,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,>4,70
13299,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,17
1775,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,96
5701,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,12
8856,city_173,0.878,Male,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,1,124
21507,city_114,0.926,,No relevent experience,Full time course,High School,,1,50-99,Public Sector,1,74
15422,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,18,,,1,39
31689,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,55
30017,city_53,0.74,Male,Has relevent experience,,Graduate,STEM,2,,,2,78
5752,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,8
4688,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,15
14632,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,13,,Public Sector,>4,7
15920,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,96
25481,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,1,160
8940,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,19
21515,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,4
25793,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,52
21442,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,1,206
1238,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,14,10/49,Funded Startup,2,13
21352,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,6
7588,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,109
21259,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,NGO,1,39
9980,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,1000-4999,Pvt Ltd,2,38
5929,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,56
4925,city_116,0.743,Male,Has relevent experience,no_enrollment,Phd,STEM,9,100-500,NGO,never,10
766,city_103,0.92,,Has relevent experience,no_enrollment,,,8,,,,92
3229,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,10
16002,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,4,79
3272,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,39
12556,city_114,0.926,Female,No relevent experience,Full time course,Masters,STEM,10,,Public Sector,1,196
16390,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,never,43
12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64
16265,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,80
21989,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,4,24
11199,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,4,56
16267,city_160,0.92,,No relevent experience,no_enrollment,High School,,3,,,never,4
10494,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,28
10528,city_149,0.6890000000000001,Male,No relevent experience,Full time course,Graduate,STEM,2,100-500,,1,39
569,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,24
3261,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,NGO,1,31
23334,city_145,0.555,Male,Has relevent experience,no_enrollment,,,5,,,never,24
12537,city_44,0.725,Female,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,52
4526,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,77
5620,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,82
10693,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,42
20248,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50
19587,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,116
1301,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,1,117
12444,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,<10,Early Stage Startup,2,54
20741,city_73,0.754,Male,Has relevent experience,Full time course,High School,,7,,,1,76
31255,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,94
2142,city_76,0.698,,Has relevent experience,no_enrollment,High School,,5,<10,Funded Startup,1,44
633,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,2,44
24707,city_23,0.899,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,15
17864,city_16,0.91,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Funded Startup,1,284
27023,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,2,<10,,1,85
14494,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Funded Startup,3,138
8114,city_144,0.84,,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,>4,33
19605,city_126,0.479,,No relevent experience,,Graduate,STEM,1,100-500,Pvt Ltd,1,110
14709,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,56
21866,city_61,0.913,,No relevent experience,no_enrollment,Phd,STEM,12,100-500,NGO,never,262
18962,city_16,0.91,Male,Has relevent experience,Full time course,Masters,Humanities,5,500-999,Pvt Ltd,>4,14
7498,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,44
16564,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,17
25276,city_16,0.91,,Has relevent experience,Full time course,Graduate,Other,8,,,1,6
17918,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,>4,41
4196,city_160,0.92,,No relevent experience,Full time course,High School,,1,,,never,67
1844,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,100
29495,city_152,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,65
17629,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,3,101
16341,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,,1,158
26480,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,110
11777,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,3,,,never,34
10857,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,1,,,1,101
16121,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,163
16716,city_100,0.887,,No relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,3,20
22895,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,20
12551,city_21,0.624,,Has relevent experience,Full time course,Graduate,,6,10000+,Pvt Ltd,1,82
19335,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,35
31769,city_36,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,8,50-99,NGO,2,68
33171,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,44
15986,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,21
23086,city_160,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,19,5000-9999,Public Sector,3,250
32387,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,65
138,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,>20,<10,Early Stage Startup,2,148
3269,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,15,50-99,Pvt Ltd,1,111
27555,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,47
33228,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,,,>4,43
312,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,25
32733,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,61
19935,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,21
28788,city_75,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,4,28
21629,city_10,0.895,,Has relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,1,122
11664,city_50,0.8959999999999999,,No relevent experience,no_enrollment,High School,,2,100-500,Pvt Ltd,2,27
24743,city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,84
7554,city_103,0.92,Male,No relevent experience,Full time course,High School,,5,5000-9999,Pvt Ltd,1,44
3539,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,64
17296,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10/49,Early Stage Startup,never,23
32158,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,81
28711,city_16,0.91,Male,Has relevent experience,Part time course,High School,,10,,,1,248
20129,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Funded Startup,1,109
17256,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,High School,,6,10/49,Early Stage Startup,1,19
8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11
32799,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,28
4409,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,11
28835,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44
14430,city_21,0.624,,Has relevent experience,no_enrollment,High School,,3,10/49,Early Stage Startup,,118
27457,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,83
5379,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,5
20525,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,,,1,13
1090,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,118
11510,city_116,0.743,,Has relevent experience,no_enrollment,,,7,10000+,,,18
29745,city_90,0.698,,No relevent experience,Part time course,Graduate,STEM,7,,,1,22
20960,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,1,22
3367,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,<10,Pvt Ltd,1,240
27243,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,97
1970,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,15,,Pvt Ltd,,12
6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,39
5635,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,17
28745,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,90
9006,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,never,87
8458,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,,1,36
26538,city_162,0.767,,Has relevent experience,no_enrollment,Masters,STEM,<1,500-999,Pvt Ltd,1,89
36,city_10,0.895,Male,No relevent experience,no_enrollment,,,3,<10,Pvt Ltd,2,4
32724,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,21
8166,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,14,100-500,NGO,1,47
31883,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,3,98
33289,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,3,18
29372,city_30,0.698,Male,Has relevent experience,no_enrollment,,,8,,,1,15
2485,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,4
31711,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,86
32681,city_44,0.725,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,50
28382,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,2,218
23040,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,44
30394,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,9
18924,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,1,,,1,81
1061,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,>4,34
29490,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,3,140
14973,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,35
8414,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,24
24765,city_100,0.887,,No relevent experience,Full time course,High School,,4,,,1,210
3154,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,98
10595,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,25
616,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,4,16
32925,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,78
30247,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,>4,10
26363,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,35
21009,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,28
2356,city_105,0.794,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,5
20465,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,2,30
7604,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,100-500,NGO,1,81
7083,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,157
13703,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,166
11775,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,3,94
10411,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,41
25080,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,320
26275,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,10000+,Pvt Ltd,4,168
27188,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,43
17867,city_71,0.884,Female,No relevent experience,no_enrollment,Graduate,Humanities,>20,,,never,7
22000,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,51
31725,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,,1,5
28646,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,18
26806,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,66
29724,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,78
8261,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,47
23475,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,1,50
9100,city_61,0.913,,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,108
14197,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,7,10/49,Early Stage Startup,1,24
21310,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,42
2571,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,11
1270,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Funded Startup,1,100
31956,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,282
15124,city_128,0.527,,Has relevent experience,Full time course,Graduate,STEM,3,,,2,108
